date,text,platform,cleaned_text,tokenized,normalized,no_stopwords,stemmed,final_text,sentiment_score,sentiment
2025-05-09T00:53:12.000Z,syaran saya untuk semua orang tua murid jangan kasih ijin anak ikut makan gratis kalau nanti kena musibah baru menyesal. pengusaha yang urus makan cari untung anak anak kita jadi korban. ini pasti ada campur tangan orang berniat tidak baik dan ingin menjatuhkan niat baik presiden,twitter,syaran saya untuk semua orang tua murid jangan kasih ijin anak ikut makan gratis kalau nanti kena musibah baru menyesal pengusaha yang urus makan cari untung anak anak kita jadi korban ini pasti ada campur tangan orang berniat tidak baik dan ingin menjatuhkan niat baik presiden,"['syaran', 'saya', 'untuk', 'semua', 'orang', 'tua', 'murid', 'jangan', 'kasih', 'ijin', 'anak', 'ikut', 'makan', 'gratis', 'kalau', 'nanti', 'kena', 'musibah', 'baru', 'menyesal', 'pengusaha', 'yang', 'urus', 'makan', 'cari', 'untung', 'anak', 'anak', 'kita', 'jadi', 'korban', 'ini', 'pasti', 'ada', 'campur', 'tangan', 'orang', 'berniat', 'tidak', 'baik', 'dan', 'ingin', 'menjatuhkan', 'niat', 'baik', 'presiden']","['syaran', 'saya', 'untuk', 'semua', 'orang', 'tua', 'murid', 'jangan', 'kasih', 'ijin', 'anak', 'ikut', 'makan', 'gratis', 'kalau', 'nanti', 'kena', 'musibah', 'baru', 'menyesal', 'pengusaha', 'yang', 'urus', 'makan', 'cari', 'untung', 'anak', 'anak', 'kita', 'jadi', 'korban', 'ini', 'pasti', 'ada', 'campur', 'tangan', 'orang', 'berniat', 'tidak', 'baik', 'dan', 'ingin', 'menjatuhkan', 'niat', 'baik', 'presiden']","['syaran', 'orang', 'tua', 'murid', 'kasih', 'ijin', 'anak', 'makan', 'gratis', 'kena', 'musibah', 'menyesal', 'pengusaha', 'urus', 'makan', 'cari', 'untung', 'anak', 'anak', 'korban', 'campur', 'tangan', 'orang', 'berniat', 'menjatuhkan', 'niat', 'presiden']","['syar', 'orang', 'tua', 'murid', 'kasih', 'ijin', 'anak', 'makan', 'gratis', 'kena', 'musibah', 'sesal', 'usaha', 'urus', 'makan', 'cari', 'untung', 'anak', 'anak', 'korban', 'campur', 'tangan', 'orang', 'niat', 'jatuh', 'niat', 'presiden']",syar orang tua murid kasih ijin anak makan gratis kena musibah sesal usaha urus makan cari untung anak anak korban campur tangan orang niat jatuh niat presiden,-27.0,Negatif
2025-05-09T00:47:18.000Z,"Dirobah saja pak caranya jangan jadi ladang bisnis dan pake banyak tangan untuk kasih makan anak bangsa dan jadi timbul korban. kasih saja uangnya kepada yang tidak mampu, pake catring itu proses panjang dan mencari keuntungan pelaksananya. serahkan kepada orang tua masing masing",twitter,dirobah saja pak caranya jangan jadi ladang bisnis dan pake banyak tangan untuk kasih makan anak bangsa dan jadi timbul korban kasih saja uangnya kepada yang tidak mampu pake catring itu proses panjang dan mencari keuntungan pelaksananya serahkan kepada orang tua masing masing,"['dirobah', 'saja', 'pak', 'caranya', 'jangan', 'jadi', 'ladang', 'bisnis', 'dan', 'pake', 'banyak', 'tangan', 'untuk', 'kasih', 'makan', 'anak', 'bangsa', 'dan', 'jadi', 'timbul', 'korban', 'kasih', 'saja', 'uangnya', 'kepada', 'yang', 'tidak', 'mampu', 'pake', 'catring', 'itu', 'proses', 'panjang', 'dan', 'mencari', 'keuntungan', 'pelaksananya', 'serahkan', 'kepada', 'orang', 'tua', 'masing', 'masing']","['dirobah', 'saja', 'pak', 'caranya', 'jangan', 'jadi', 'ladang', 'bisnis', 'dan', 'pakai', 'banyak', 'tangan', 'untuk', 'kasih', 'makan', 'anak', 'bangsa', 'dan', 'jadi', 'timbul', 'korban', 'kasih', 'saja', 'uangnya', 'kepada', 'yang', 'tidak', 'mampu', 'pakai', 'catring', 'itu', 'proses', 'panjang', 'dan', 'mencari', 'keuntungan', 'pelaksananya', 'serahkan', 'kepada', 'orang', 'tua', 'masing', 'masing']","['dirobah', 'ladang', 'bisnis', 'pakai', 'tangan', 'kasih', 'makan', 'anak', 'bangsa', 'timbul', 'korban', 'kasih', 'uangnya', 'pakai', 'catring', 'proses', 'mencari', 'keuntungan', 'pelaksananya', 'serahkan', 'orang', 'tua']","['dirobah', 'ladang', 'bisnis', 'pakai', 'tangan', 'kasih', 'makan', 'anak', 'bangsa', 'timbul', 'korban', 'kasih', 'uang', 'pakai', 'catring', 'proses', 'cari', 'untung', 'laksana', 'serah', 'orang', 'tua']",dirobah ladang bisnis pakai tangan kasih makan anak bangsa timbul korban kasih uang pakai catring proses cari untung laksana serah orang tua,-23.0,Negatif
2025-05-06T08:56:22.000Z,"Bukannya Ngasih Solusi Malah Gengsi, Blud Menunjukkan Kalau Kegoblokannya Lebih Akut Daripada Perhitungannya.",twitter,bukannya ngasih solusi malah gengsi blud menunjukkan kalau kegoblokannya lebih akut daripada perhitungannya,"['bukannya', 'ngasih', 'solusi', 'malah', 'gengsi', 'blud', 'menunjukkan', 'kalau', 'kegoblokannya', 'lebih', 'akut', 'daripada', 'perhitungannya']","['bukannya', 'mengasih', 'solusi', 'malah', 'gengsi', 'blud', 'menunjukkan', 'kalau', 'kegoblokannya', 'lebih', 'akut', 'daripada', 'perhitungannya']","['mengasih', 'solusi', 'gengsi', 'blud', 'kegoblokannya', 'akut', 'perhitungannya']","['asih', 'solusi', 'gengsi', 'blud', 'goblok', 'akut', 'hitung']",asih solusi gengsi blud goblok akut hitung,-3.0,Negatif
2025-05-06T00:46:38.000Z,Berhasil indikatornya apa sih?,twitter,berhasil indikatornya apa sih,"['berhasil', 'indikatornya', 'apa', 'sih']","['berhasil', 'indikatornya', 'apa', 'sih']","['berhasil', 'indikatornya']","['hasil', 'indikator']",hasil indikator,3.0,Positif
2025-05-15T13:17:37.000Z,"asli, gue ampe deg²an banget bacanya kek, sesepele itukah nyawa orang di mata dia??? HANYA 5 ORANG, tapi gak mikirin perasaan keluarganya, gak mikirin perasaan rakyatnya yang denger statement dia, minimal malu",twitter,asli gue ampe degan banget bacanya kek sesepele itukah nyawa orang di mata dia hanya  orang tapi gak mikirin perasaan keluarganya gak mikirin perasaan rakyatnya yang denger statement dia minimal malu,"['asli', 'gue', 'ampe', 'degan', 'banget', 'bacanya', 'kek', 'sesepele', 'itukah', 'nyawa', 'orang', 'di', 'mata', 'dia', 'hanya', 'orang', 'tapi', 'gak', 'mikirin', 'perasaan', 'keluarganya', 'gak', 'mikirin', 'perasaan', 'rakyatnya', 'yang', 'denger', 'statement', 'dia', 'minimal', 'malu']","['asli', 'gue', 'sampai', 'degan', 'banget', 'bacanya', 'kayak', 'sesepele', 'itukah', 'nyawa', 'orang', 'di', 'mata', 'dia', 'hanya', 'orang', 'tapi', 'tidak', 'memikirkan', 'perasaan', 'keluarganya', 'tidak', 'memikirkan', 'perasaan', 'rakyatnya', 'yang', 'dengar', 'statement', 'dia', 'minimal', 'malu']","['asli', 'gue', 'degan', 'banget', 'bacanya', 'kayak', 'sesepele', 'nyawa', 'orang', 'mata', 'orang', 'memikirkan', 'perasaan', 'keluarganya', 'memikirkan', 'perasaan', 'rakyatnya', 'dengar', 'statement', 'minimal', 'malu']","['asli', 'gue', 'degan', 'banget', 'baca', 'kayak', 'sepele', 'nyawa', 'orang', 'mata', 'orang', 'pikir', 'asa', 'keluarga', 'pikir', 'asa', 'rakyat', 'dengar', 'statement', 'minimal', 'malu']",asli gue degan banget baca kayak sepele nyawa orang mata orang pikir asa keluarga pikir asa rakyat dengar statement minimal malu,-23.0,Negatif
2025-05-06T10:33:16.000Z,"kenapa success ratenya malah jumlah siswa yg ga keracunan. sebentar, tujuan programnya kan turunin angka malnutrisi/stunting, just why?",twitter,kenapa success ratenya malah jumlah siswa yg ga keracunan sebentar tujuan programnya kan turunin angka malnutrisistunting just why,"['kenapa', 'success', 'ratenya', 'malah', 'jumlah', 'siswa', 'yg', 'ga', 'keracunan', 'sebentar', 'tujuan', 'programnya', 'kan', 'turunin', 'angka', 'malnutrisistunting', 'just', 'why']","['kenapa', 'success', 'ratenya', 'malah', 'jumlah', 'siswa', 'yang', 'tidak', 'keracunan', 'sebentar', 'tujuan', 'programnya', 'kan', 'turunin', 'angka', 'malnutrisistunting', 'just', 'why']","['success', 'ratenya', 'siswa', 'keracunan', 'sebentar', 'tujuan', 'programnya', 'turunin', 'angka', 'malnutrisistunting', 'just', 'why']","['success', 'ratenya', 'siswa', 'racun', 'sebentar', 'tuju', 'program', 'turunin', 'angka', 'malnutrisistunting', 'just', 'why']",success ratenya siswa racun sebentar tuju program turunin angka malnutrisistunting just why,-5.0,Negatif
2025-05-19T06:27:19.000Z,Ada yang keracunan karena MBG. Yg dilihat cuma persentase keberhasilan. Ya Allah semoga sadar pak presiden. Gini amat punya presiden,twitter,ada yang keracunan karena mbg yg dilihat cuma persentase keberhasilan ya allah semoga sadar pak presiden gini amat punya presiden,"['ada', 'yang', 'keracunan', 'karena', 'mbg', 'yg', 'dilihat', 'cuma', 'persentase', 'keberhasilan', 'ya', 'allah', 'semoga', 'sadar', 'pak', 'presiden', 'gini', 'amat', 'punya', 'presiden']","['ada', 'yang', 'keracunan', 'karena', 'mbg', 'yang', 'dilihat', 'cuma', 'persentase', 'keberhasilan', 'ya', 'allah', 'semoga', 'sadar', 'pak', 'presiden', 'begini', 'amat', 'punya', 'presiden']","['keracunan', 'mbg', 'persentase', 'keberhasilan', 'allah', 'semoga', 'sadar', 'presiden', 'presiden']","['racun', 'mbg', 'persentase', 'hasil', 'allah', 'moga', 'sadar', 'presiden', 'presiden']",racun mbg persentase hasil allah moga sadar presiden presiden,14.0,Positif
2025-05-09T16:17:44.000Z,Aamiin,twitter,aamiin,['aamiin'],['amin'],['amin'],['amin'],amin,-3.0,Negatif
2025-05-06T06:11:05.000Z,@euphoriagrle  sungguh ,twitter,euphoriagrle  sungguh,"['euphoriagrle', 'sungguh']","['euphoriagrle', 'sungguh']","['euphoriagrle', 'sungguh']","['euphoriagrle', 'sungguh']",euphoriagrle sungguh,-1.0,Negatif
2025-05-05T22:00:30.000Z,Alhamdulillah aku ga ikutan milih jadinya ga kena dosa jariyah ,twitter,alhamdulillah aku ga ikutan milih jadinya ga kena dosa jariyah,"['alhamdulillah', 'aku', 'ga', 'ikutan', 'milih', 'jadinya', 'ga', 'kena', 'dosa', 'jariyah']","['alhamdulillah', 'saya', 'tidak', 'ikutan', 'memilih', 'jadinya', 'tidak', 'kena', 'dosa', 'jariyah']","['alhamdulillah', 'ikutan', 'memilih', 'kena', 'dosa', 'jariyah']","['alhamdulillah', 'ikut', 'pilih', 'kena', 'dosa', 'jariyah']",alhamdulillah ikut pilih kena dosa jariyah,-7.0,Negatif
2025-05-05T19:17:29.000Z,kak tolong pendapat  @neptunucss,twitter,kak tolong pendapat  neptunucss,"['kak', 'tolong', 'pendapat', 'neptunucss']","['kak', 'tolong', 'pendapat', 'neptunucss']","['kak', 'tolong', 'pendapat', 'neptunucss']","['kak', 'tolong', 'dapat', 'neptunucss']",kak tolong dapat neptunucss,-4.0,Negatif
2025-05-06T04:46:29.000Z,hanya angka statistik belaka ,twitter,hanya angka statistik belaka,"['hanya', 'angka', 'statistik', 'belaka']","['hanya', 'angka', 'statistik', 'belaka']","['angka', 'statistik', 'belaka']","['angka', 'statistik', 'belaka']",angka statistik belaka,0.0,Netral
2025-05-06T11:17:24.000Z,Presiden mu nih  @meyloey,twitter,presiden mu nih  meyloey,"['presiden', 'mu', 'nih', 'meyloey']","['presiden', 'mu', 'nih', 'meyloey']","['presiden', 'nih', 'meyloey']","['presiden', 'nih', 'meyloey']",presiden nih meyloey,3.0,Positif
2025-05-05T17:02:45.000Z,GUE BINGUNG KENAPA DIA SEGOBLOK INI,twitter,gue bingung kenapa dia segoblok ini,"['gue', 'bingung', 'kenapa', 'dia', 'segoblok', 'ini']","['gue', 'bingung', 'kenapa', 'dia', 'segoblok', 'ini']","['gue', 'bingung', 'segoblok']","['gue', 'bingung', 'goblok']",gue bingung goblok,-5.0,Negatif
2025-05-05T23:09:38.000Z,"Keracunan itu bukan standar itu sukses apa ngga, kalo mau program nya makan ya indeks anak sehat dan berprestasi. Kalo mau kenyang doang dan bego ya beda cerita",twitter,keracunan itu bukan standar itu sukses apa ngga kalo mau program nya makan ya indeks anak sehat dan berprestasi kalo mau kenyang doang dan bego ya beda cerita,"['keracunan', 'itu', 'bukan', 'standar', 'itu', 'sukses', 'apa', 'ngga', 'kalo', 'mau', 'program', 'nya', 'makan', 'ya', 'indeks', 'anak', 'sehat', 'dan', 'berprestasi', 'kalo', 'mau', 'kenyang', 'doang', 'dan', 'bego', 'ya', 'beda', 'cerita']","['keracunan', 'itu', 'bukan', 'standar', 'itu', 'sukses', 'apa', 'enggak', 'kalau', 'mau', 'program', 'makan', 'ya', 'indeks', 'anak', 'sehat', 'dan', 'berprestasi', 'kalau', 'mau', 'kenyang', 'doang', 'dan', 'bego', 'ya', 'beda', 'cerita']","['keracunan', 'standar', 'sukses', 'program', 'makan', 'indeks', 'anak', 'sehat', 'berprestasi', 'kenyang', 'doang', 'bego', 'beda', 'cerita']","['racun', 'standar', 'sukses', 'program', 'makan', 'indeks', 'anak', 'sehat', 'prestasi', 'kenyang', 'doang', 'bego', 'beda', 'cerita']",racun standar sukses program makan indeks anak sehat prestasi kenyang doang bego beda cerita,-8.0,Negatif
2025-05-06T00:48:42.000Z,@nanuguyaaa,twitter,nanuguyaaa,['nanuguyaaa'],['nanuguyaaa'],['nanuguyaaa'],['nanuguyaaa'],nanuguyaaa,0.0,Netral
2025-05-06T07:52:19.000Z,y op seh prsiden mu  @alvarst__t,twitter,y op seh prsiden mu  alvarstt,"['y', 'op', 'seh', 'prsiden', 'mu', 'alvarstt']","['ya', 'op', 'sih', 'prsiden', 'mu', 'alvarstt']","['op', 'prsiden', 'alvarstt']","['op', 'prsiden', 'alvarstt']",op prsiden alvarstt,0.0,Netral
2025-05-05T15:45:21.000Z,stress nih orang hadehh,twitter,stress nih orang hadehh,"['stress', 'nih', 'orang', 'hadehh']","['stres', 'nih', 'orang', 'hadehh']","['stres', 'nih', 'orang', 'hadehh']","['stres', 'nih', 'orang', 'hadehh']",stres nih orang hadehh,-4.0,Negatif
2025-05-06T06:07:13.000Z,Bodoh sih gak mungkin. Sekolah tinggi dan keluarga terdidik semua.  Pure jahat aja ini mah,twitter,bodoh sih gak mungkin sekolah tinggi dan keluarga terdidik semua  pure jahat aja ini mah,"['bodoh', 'sih', 'gak', 'mungkin', 'sekolah', 'tinggi', 'dan', 'keluarga', 'terdidik', 'semua', 'pure', 'jahat', 'aja', 'ini', 'mah']","['bodoh', 'sih', 'tidak', 'mungkin', 'sekolah', 'tinggi', 'dan', 'keluarga', 'terdidik', 'semua', 'pure', 'jahat', 'saja', 'ini', 'mah']","['bodoh', 'sekolah', 'keluarga', 'terdidik', 'pure', 'jahat', 'mah']","['bodoh', 'sekolah', 'keluarga', 'didik', 'pure', 'jahat', 'mah']",bodoh sekolah keluarga didik pure jahat mah,-7.0,Negatif
2025-05-05T23:34:11.000Z,buseh diliat angka doang. nyawa manusia itu pak,twitter,buseh diliat angka doang nyawa manusia itu pak,"['buseh', 'diliat', 'angka', 'doang', 'nyawa', 'manusia', 'itu', 'pak']","['buseh', 'dilihat', 'angka', 'doang', 'nyawa', 'manusia', 'itu', 'pak']","['buseh', 'angka', 'doang', 'nyawa', 'manusia']","['buseh', 'angka', 'doang', 'nyawa', 'manusia']",buseh angka doang nyawa manusia,2.0,Positif
2025-05-07T23:41:05.000Z,"Rakyat hanya sekedar angka, pantesan mau jadi kelinci percobaan vaksin TBC, bodo amat ada korban juga...",twitter,rakyat hanya sekedar angka pantesan mau jadi kelinci percobaan vaksin tbc bodo amat ada korban juga,"['rakyat', 'hanya', 'sekedar', 'angka', 'pantesan', 'mau', 'jadi', 'kelinci', 'percobaan', 'vaksin', 'tbc', 'bodo', 'amat', 'ada', 'korban', 'juga']","['rakyat', 'hanya', 'sekedar', 'angka', 'pantesan', 'mau', 'jadi', 'kelinci', 'percobaan', 'vaksin', 'tbc', 'bodo', 'amat', 'ada', 'korban', 'juga']","['rakyat', 'sekedar', 'angka', 'pantesan', 'kelinci', 'percobaan', 'vaksin', 'tbc', 'bodo', 'korban']","['rakyat', 'dar', 'angka', 'pantesan', 'kelinci', 'coba', 'vaksin', 'tbc', 'bodo', 'korban']",rakyat dar angka pantesan kelinci coba vaksin tbc bodo korban,-15.0,Negatif
2025-05-05T16:08:55.000Z,@nanamistddies,twitter,nanamistddies,['nanamistddies'],['nanamistddies'],['nanamistddies'],['nanamistddies'],nanamistddies,0.0,Netral
2025-05-05T16:08:47.000Z,@k1ttendu5t,twitter,kttendut,['kttendut'],['kttendut'],['kttendut'],['kttendut'],kttendut,0.0,Netral
2025-05-05T22:57:57.000Z,"Mau 0.005, mau 0.001. Yg 0, ini tetap manusia. Mau banyak ap engga, tapi kalau kasusnya udh “KERACUNAN.” Tetap aja harus diselidikin kenapa bisa smpai keracunan. Brarti ada yg salah. manusiaa lohh soalnya mau 0, berapapun itu disebut. Mau 1 org atau 2 org tetap aja.",twitter,mau  mau  yg  ini tetap manusia mau banyak ap engga tapi kalau kasusnya udh keracunan tetap aja harus diselidikin kenapa bisa smpai keracunan brarti ada yg salah manusiaa lohh soalnya mau  berapapun itu disebut mau  org atau  org tetap aja,"['mau', 'mau', 'yg', 'ini', 'tetap', 'manusia', 'mau', 'banyak', 'ap', 'engga', 'tapi', 'kalau', 'kasusnya', 'udh', 'keracunan', 'tetap', 'aja', 'harus', 'diselidikin', 'kenapa', 'bisa', 'smpai', 'keracunan', 'brarti', 'ada', 'yg', 'salah', 'manusiaa', 'lohh', 'soalnya', 'mau', 'berapapun', 'itu', 'disebut', 'mau', 'org', 'atau', 'org', 'tetap', 'aja']","['mau', 'mau', 'yang', 'ini', 'tetap', 'manusia', 'mau', 'banyak', 'apa', 'enggak', 'tapi', 'kalau', 'kasusnya', 'sudah', 'keracunan', 'tetap', 'saja', 'harus', 'diselidikin', 'kenapa', 'bisa', 'sampai', 'keracunan', 'berarti', 'ada', 'yang', 'salah', 'manusiaa', 'loh', 'soalnya', 'mau', 'berapapun', 'itu', 'disebut', 'mau', 'orang', 'atau', 'orang', 'tetap', 'saja']","['manusia', 'kasusnya', 'keracunan', 'diselidikin', 'keracunan', 'salah', 'manusiaa', 'loh', 'orang', 'orang']","['manusia', 'kasus', 'racun', 'diselidikin', 'racun', 'salah', 'manusiaa', 'loh', 'orang', 'orang']",manusia kasus racun diselidikin racun salah manusiaa loh orang orang,-1.0,Negatif
2025-05-06T01:27:38.000Z,make nih orang  @asyamamrr,twitter,make nih orang  asyamamrr,"['make', 'nih', 'orang', 'asyamamrr']","['memakai', 'nih', 'orang', 'asyamamrr']","['memakai', 'nih', 'orang', 'asyamamrr']","['pakai', 'nih', 'orang', 'asyamamrr']",pakai nih orang asyamamrr,0.0,Netral
2025-05-06T10:55:08.000Z,@grok  beri pak prabowo nasihat tapi yang lucu ya,twitter,grok  beri pak prabowo nasihat tapi yang lucu ya,"['grok', 'beri', 'pak', 'prabowo', 'nasihat', 'tapi', 'yang', 'lucu', 'ya']","['grok', 'beri', 'pak', 'prabowo', 'nasihat', 'tapi', 'yang', 'lucu', 'ya']","['grok', 'prabowo', 'nasihat', 'lucu']","['grok', 'prabowo', 'nasihat', 'lucu']",grok prabowo nasihat lucu,-5.0,Negatif
2025-05-06T04:35:09.000Z,Menungsa kok didelengi kur liwat angka tok,twitter,menungsa kok didelengi kur liwat angka tok,"['menungsa', 'kok', 'didelengi', 'kur', 'liwat', 'angka', 'tok']","['menungsa', 'kok', 'didelengi', 'kur', 'liwat', 'angka', 'tok']","['menungsa', 'didelengi', 'kur', 'liwat', 'angka', 'tok']","['menungsa', 'didelengi', 'kur', 'liwat', 'angka', 'tok']",menungsa didelengi kur liwat angka tok,0.0,Netral
2025-05-07T02:43:56.000Z,"Kl saya jadi  @prabowo  sy akan dg gentle mengakui adanya kekurangan program MBG dan instruksikan ketua BGN mengevaluasi dan mencari penyebabnya lalu diperbaiki. Bukannya dg pongah ngomong success rate 99,99%",twitter,kl saya jadi  prabowo  sy akan dg gentle mengakui adanya kekurangan program mbg dan instruksikan ketua bgn mengevaluasi dan mencari penyebabnya lalu diperbaiki bukannya dg pongah ngomong success rate,"['kl', 'saya', 'jadi', 'prabowo', 'sy', 'akan', 'dg', 'gentle', 'mengakui', 'adanya', 'kekurangan', 'program', 'mbg', 'dan', 'instruksikan', 'ketua', 'bgn', 'mengevaluasi', 'dan', 'mencari', 'penyebabnya', 'lalu', 'diperbaiki', 'bukannya', 'dg', 'pongah', 'ngomong', 'success', 'rate']","['kalo', 'saya', 'jadi', 'prabowo', 'saya', 'akan', 'dengan', 'gentle', 'mengakui', 'adanya', 'kekurangan', 'program', 'mbg', 'dan', 'instruksikan', 'ketua', 'bgn', 'mengevaluasi', 'dan', 'mencari', 'penyebabnya', 'lalu', 'diperbaiki', 'bukannya', 'dengan', 'pongah', 'mengomong', 'success', 'rate']","['kalo', 'prabowo', 'gentle', 'mengakui', 'kekurangan', 'program', 'mbg', 'instruksikan', 'ketua', 'bgn', 'mengevaluasi', 'mencari', 'penyebabnya', 'diperbaiki', 'pongah', 'mengomong', 'success', 'rate']","['kalo', 'prabowo', 'gentle', 'aku', 'kurang', 'program', 'mbg', 'instruksi', 'ketua', 'bgn', 'evaluasi', 'cari', 'sebab', 'baik', 'pongah', 'omong', 'success', 'rate']",kalo prabowo gentle aku kurang program mbg instruksi ketua bgn evaluasi cari sebab baik pongah omong success rate,-22.0,Negatif
2025-05-06T03:14:19.000Z,"Anak bapak keracunan sudah ada tim khusus dari dokter dan spesialis termahal yang menangani, ngga perlu antri BPJS langsung ke RS terbaik, kalo perlu RS di Penang sekalian.  Orang kaya tengilnya kebangetan.",twitter,anak bapak keracunan sudah ada tim khusus dari dokter dan spesialis termahal yang menangani ngga perlu antri bpjs langsung ke rs terbaik kalo perlu rs di penang sekalian  orang kaya tengilnya kebangetan,"['anak', 'bapak', 'keracunan', 'sudah', 'ada', 'tim', 'khusus', 'dari', 'dokter', 'dan', 'spesialis', 'termahal', 'yang', 'menangani', 'ngga', 'perlu', 'antri', 'bpjs', 'langsung', 'ke', 'rs', 'terbaik', 'kalo', 'perlu', 'rs', 'di', 'penang', 'sekalian', 'orang', 'kaya', 'tengilnya', 'kebangetan']","['anak', 'bapak', 'keracunan', 'sudah', 'ada', 'tim', 'khusus', 'dari', 'dokter', 'dan', 'spesialis', 'termahal', 'yang', 'menangani', 'enggak', 'perlu', 'antri', 'bpjs', 'langsung', 'ke', 'rs', 'terbaik', 'kalau', 'perlu', 'rs', 'di', 'penang', 'sekalian', 'orang', 'kayak', 'tengilnya', 'kebangetan']","['anak', 'keracunan', 'tim', 'khusus', 'dokter', 'spesialis', 'termahal', 'menangani', 'antri', 'bpjs', 'langsung', 'rs', 'terbaik', 'rs', 'penang', 'orang', 'kayak', 'tengilnya', 'kebangetan']","['anak', 'racun', 'tim', 'khusus', 'dokter', 'spesialis', 'mahal', 'tangan', 'antri', 'bpjs', 'langsung', 'rs', 'baik', 'rs', 'nang', 'orang', 'kayak', 'tengil', 'banget']",anak racun tim khusus dokter spesialis mahal tangan antri bpjs langsung rs baik rs nang orang kayak tengil banget,-6.0,Negatif
